League,LeagueId,Country,Round,EsEliminatoria,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,HC,AC,HY,AY,HR,AR,HS,AS,Referee
Bundesliga 2,,,,False,2024-10-26,,,Karlsruhe,Hertha,1.0,3.0,,,7.0,2.0,6.0,4.0,0.0,0.0,13.0,10.0,Desconocido
Turkey Super Lig,,,,False,2024-10-26,,3603.0,Kasimpasa,Samsunspor,1.0,4.0,,,0.0,5.0,0.0,0.0,0.0,0.0,10.0,15.0,Desconocido
La Liga,140.0,,,False,2024-10-26,534.0,547.0,Las Palmas,Girona,1.0,0.0,,,3.0,5.0,4.0,5.0,0.0,1.0,12.0,8.0,Desconocido
Ligue 1,61.0,,,False,2024-10-26,116.0,79.0,Lens,Lille,0.0,2.0,,,8.0,2.0,4.0,4.0,0.0,0.0,11.0,11.0,Desconocido
Super League Greece,,,,False,2024-10-26,,,Levadeiakos,Lamia,2.0,2.0,,,3.0,2.0,3.0,1.0,0.0,0.0,9.0,12.0,Desconocido
League 1,,,,False,2024-10-26,1379.0,,Lincoln,Stockport,2.0,1.0,,,11.0,4.0,1.0,0.0,0.0,0.0,12.0,6.0,Desconocido
Championship Escocia,,,,False,2024-10-26,255.0,,Livingston,Raith Rvs,2.0,1.0,,,5.0,5.0,1.0,1.0,1.0,1.0,8.0,10.0,Desconocido
Premier League,569.0,,,False,2024-10-26,,41.0,Man City,Southampton,1.0,0.0,,,12.0,1.0,1.0,3.0,0.0,0.0,22.0,5.0,Desconocido
League 1,,,,False,2024-10-26,,54.0,Mansfield,Birmingham,1.0,1.0,,,3.0,6.0,2.0,1.0,0.0,0.0,10.0,19.0,Desconocido
La Liga 2,,,,False,2024-10-26,799.0,,Mirandes,Cartagena,3.0,1.0,,,4.0,4.0,0.0,1.0,0.0,0.0,12.0,11.0,Desconocido
League 1 Escocia,183,Scotland,,False,2024-10-26,4251,6763,Montrose,Cove Rangers,0.0,2.0,,,12.0,2.0,4.0,2.0,0.0,0.0,9.0,12.0,D. Nicolson
League 2,42,England,,False,2024-10-26,1375,1345,Morecambe,Chesterfield,2.0,5.0,,,5.0,3.0,4.0,2.0,0.0,0.0,15.0,9.0,T. Reeves
Eredivisie,88.0,,,False,2024-10-26,203.0,417.0,NAC Breda,Waalwijk,4.0,1.0,,,6.0,2.0,2.0,3.0,0.0,1.0,21.0,8.0,Desconocido
Serie A,71.0,,,False,2024-10-26,492.0,867.0,Napoli,Lecce,1.0,0.0,,,16.0,5.0,3.0,2.0,0.0,0.0,24.0,11.0,Desconocido
League 2,42,England,,False,2024-10-26,1367,1336,Newport County,Fleetwood Town,0.0,0.0,,,6.0,4.0,1.0,3.0,0.0,0.0,10.0,14.0,D. Rock
League 1,41,England,,False,2024-10-26,1337,1362,Northampton,Crawley Town,3.0,0.0,,,8.0,9.0,1.0,2.0,0.0,0.0,13.0,13.0,T. Kirk
League 2,,,,False,2024-10-26,1376.0,,Notts County,Harrogate,1.0,0.0,,,5.0,3.0,1.0,2.0,0.0,0.0,24.0,5.0,Desconocido
National League,43.0,,,False,2024-10-26,1349.0,,Oldham,Dag and Red,1.0,0.0,,,,,2.0,2.0,1.0,1.0,,,Desconocido
Eredivisie,88.0,,,False,2024-10-26,197.0,,PSV Eindhoven,Zwolle,6.0,0.0,,,9.0,4.0,0.0,0.0,0.0,1.0,21.0,4.0,Desconocido
Serie B,72.0,,,False,2024-10-26,522.0,880.0,Palermo,Reggiana,2.0,0.0,,,5.0,4.0,1.0,2.0,0.0,0.0,19.0,6.0,Desconocido
Super League Greece,197,Greece,,False,2024-10-26,949,2110,Panetolikos,Volos NFC,0.0,1.0,,,2.0,5.0,7.0,4.0,1.0,0.0,8.0,15.0,K. Tsetsilas
Super League Greece,,,,False,2024-10-26,2099.0,,Panserraikos,AEK,1.0,0.0,,,2.0,11.0,2.0,3.0,1.0,0.0,3.0,11.0,Desconocido
Ligue 2,62.0,,,False,2024-10-26,114.0,101.0,Paris FC,Grenoble,2.0,1.0,,,6.0,5.0,2.0,3.0,0.0,0.0,18.0,8.0,Desconocido
Championship,407.0,,,False,2024-10-26,1357.0,59.0,Plymouth,Preston,3.0,3.0,,,2.0,1.0,0.0,3.0,0.0,0.0,12.0,16.0,Desconocido
League 2,42,England,,False,2024-10-26,1351,1333,Port Vale,AFC Wimbledon,3.0,2.0,,,2.0,6.0,5.0,1.0,0.0,0.0,10.0,21.0,A. Bannister
Championship Escocia,,,,False,2024-10-26,,901.0,Queens Park,Partick,0.0,1.0,,,5.0,3.0,1.0,1.0,0.0,0.0,9.0,8.0,Desconocido
Bundesliga,218.0,,,False,2024-10-26,173.0,,RB Leipzig,Freiburg,3.0,1.0,,,3.0,3.0,3.0,2.0,0.0,0.0,12.0,15.0,Desconocido
League 1,,,,False,2024-10-26,53.0,,Reading,Bristol Rvs,1.0,0.0,,,4.0,10.0,1.0,3.0,0.0,1.0,14.0,14.0,Desconocido
La Liga,140.0,,,False,2024-10-26,541.0,529.0,Real Madrid,Barcelona,0.0,4.0,,,10.0,3.0,2.0,5.0,0.0,0.0,9.0,15.0,Desconocido
Ligue 1,61.0,,,False,2024-10-26,93.0,,Reims,Brest,1.0,2.0,,,7.0,3.0,3.0,2.0,0.0,0.0,11.0,13.0,Desconocido
Premiership Escocia,179,Scotland,,False,2024-10-26,902,250,Ross County,Kilmarnock,2.0,1.0,,,5.0,5.0,1.0,2.0,0.0,1.0,14.0,9.0,M. McDermid
League 1,41,England,,False,2024-10-26,73,1368,Rotherham,Stevenage,2.0,0.0,,,5.0,3.0,3.0,3.0,0.0,0.0,13.0,5.0,S. Gill
Serie B,72.0,,,False,2024-10-26,488.0,899.0,Sassuolo,Modena,2.0,0.0,,,5.0,6.0,2.0,0.0,0.0,0.0,12.0,14.0,Desconocido
Bundesliga 2,,,,False,2024-10-26,,,Schalke 04,Greuther Furth,3.0,4.0,,,6.0,5.0,6.0,3.0,1.0,0.0,21.0,18.0,Desconocido
Championship,407.0,,,False,2024-10-26,,,Sheffield United,Stoke,2.0,0.0,,,5.0,3.0,4.0,2.0,0.0,0.0,19.0,7.0,Desconocido
League 1,41,England,,False,2024-10-26,1352,747,Shrewsbury,Barnsley,0.0,2.0,,,4.0,8.0,1.0,1.0,0.0,0.0,5.0,10.0,A. Herczeg
National League,43.0,,,False,2024-10-26,1341.0,7752.0,Southend,Tamworth,2.0,0.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
Bundesliga,218.0,,,False,2024-10-26,,,St Pauli,Wolfsburg,0.0,0.0,,,7.0,6.0,0.0,3.0,0.0,0.0,14.0,10.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-10-26,,,St Truiden,Westerlo,2.0,0.0,,,8.0,6.0,2.0,3.0,0.0,0.0,20.0,20.0,Desconocido
League 1 Escocia,183,Scotland,,False,2024-10-26,6784,6773,Stenhousemuir,Kelty Hearts,2.0,1.0,,,13.0,6.0,3.0,3.0,0.0,0.0,14.0,6.0,G. Calder
Bundesliga,218.0,,,False,2024-10-26,,191.0,Stuttgart,Holstein Kiel,2.0,1.0,,,9.0,5.0,3.0,6.0,1.0,1.0,16.0,9.0,Desconocido
Championship,407.0,,,False,2024-10-26,746.0,,Sunderland,Oxford,2.0,0.0,,,8.0,2.0,2.0,2.0,0.0,0.0,13.0,5.0,Desconocido
Championship,407.0,,,False,2024-10-26,76.0,58.0,Swansea,Millwall,0.0,1.0,,,10.0,6.0,1.0,4.0,0.0,0.0,17.0,6.0,Desconocido
League 2,,,,False,2024-10-26,,1347.0,Swindon,Gillingham,1.0,1.0,,,3.0,3.0,1.0,2.0,1.0,0.0,8.0,13.0,Desconocido
La Liga,140.0,,,False,2024-10-26,720.0,533.0,Valladolid,Villarreal,1.0,2.0,,,4.0,6.0,4.0,3.0,0.0,0.0,7.0,21.0,Desconocido
La Liga,140.0,,,False,2024-10-26,,542.0,Vallecano,Alaves,1.0,0.0,,,6.0,2.0,2.0,4.0,1.0,0.0,16.0,15.0,Desconocido
Championship,407.0,,,False,2024-10-26,38.0,67.0,Watford,Blackburn,1.0,0.0,,,6.0,3.0,5.0,4.0,0.0,0.0,10.0,12.0,Desconocido
Bundesliga,218.0,,,False,2024-10-26,162.0,,Werder Bremen,Leverkusen,2.0,2.0,,,3.0,5.0,1.0,1.0,0.0,0.0,13.0,15.0,Desconocido
Championship,407.0,,,False,2024-10-26,60.0,43.0,West Brom,Cardiff,0.0,0.0,,,12.0,1.0,4.0,3.0,0.0,0.0,19.0,5.0,Desconocido
National League,43.0,,,False,2024-10-26,1836.0,1378.0,Woking,Forest Green,1.0,1.0,,,,,2.0,1.0,0.0,1.0,,,Desconocido
League 1,41,England,,False,2024-10-26,1358,1373,Wycombe,Leyton Orient,3.0,0.0,,,2.0,6.0,0.0,2.0,0.0,0.0,14.0,3.0,S. Martin
National League,43.0,,,False,2024-10-26,,1838.0,Yeovil,Maidenhead,3.0,1.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
La Liga 2,,,,False,2024-10-26,732.0,,Zaragoza,Castellon,1.0,2.0,,,2.0,5.0,3.0,4.0,0.0,0.0,10.0,13.0,Desconocido
Turkey Super Lig,,,,False,2024-10-25,,1002.0,Ad. Demirspor,Sivasspor,2.0,4.0,,,4.0,6.0,1.0,3.0,0.0,0.0,12.0,10.0,Desconocido
Eredivisie,88.0,,,False,2024-10-25,,,Almere City,Nijmegen,1.0,0.0,,,4.0,8.0,1.0,1.0,0.0,0.0,11.0,15.0,Desconocido
Ligue 2,62.0,,,False,2024-10-25,3012.0,433.0,Annecy,Laval,2.0,0.0,,,6.0,5.0,3.0,2.0,0.0,0.0,14.0,13.0,Desconocido
Primeira Liga,94.0,,,False,2024-10-25,4716.0,225.0,Casa Pia,Nacional,1.0,0.0,,,7.0,7.0,3.0,3.0,0.0,0.0,14.0,19.0,Desconocido
Ligue 2,62.0,,,False,2024-10-25,,,Clermont,Martigues,0.0,1.0,,,4.0,3.0,2.0,4.0,0.0,0.0,10.0,10.0,Desconocido
Ligue 2,62.0,,,False,2024-10-25,1304.0,,Dunkerque,Red Star,2.0,0.0,,,5.0,5.0,0.0,2.0,0.0,0.0,13.0,7.0,Desconocido
La Liga,140.0,,,False,2024-10-25,,536.0,Espanol,Sevilla,0.0,2.0,,,13.0,2.0,2.0,0.0,0.0,0.0,16.0,6.0,Desconocido
Bundesliga 2,,,,False,2024-10-25,,,FC Koln,Paderborn,1.0,2.0,,,6.0,3.0,1.0,4.0,0.0,0.0,12.0,9.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-10-25,734.0,263.0,Kortrijk,Beerschot VA,1.0,0.0,,,1.0,1.0,1.0,4.0,0.0,0.0,10.0,11.0,Desconocido
Premier League,569.0,,,False,2024-10-25,46.0,,Leicester,Nott'm Forest,1.0,3.0,,,6.0,7.0,5.0,2.0,0.0,0.0,11.0,20.0,Desconocido
Bundesliga,218.0,,,False,2024-10-25,,,Mainz,M'gladbach,1.0,1.0,,,2.0,4.0,3.0,2.0,0.0,0.0,23.0,9.0,Desconocido
Ligue 2,62.0,,,False,2024-10-25,112.0,90.0,Metz,Guingamp,1.0,0.0,,,3.0,8.0,0.0,0.0,0.0,0.0,14.0,10.0,Desconocido
Bundesliga 2,,,,False,2024-10-25,,,Nurnberg,Regensburg,8.0,3.0,,,3.0,3.0,0.0,3.0,0.0,0.0,20.0,16.0,Desconocido
Ligue 2,62.0,,,False,2024-10-25,,87.0,Pau FC,Amiens,0.0,2.0,,,5.0,2.0,1.0,0.0,0.0,0.0,11.0,10.0,Desconocido
Championship,407.0,,,False,2024-10-25,1355.0,,Portsmouth,Sheffield Weds,1.0,2.0,,,7.0,7.0,1.0,3.0,0.0,0.0,9.0,9.0,Desconocido
Ligue 1,61.0,,,False,2024-10-25,94.0,111.0,Rennes,Le Havre,1.0,0.0,,,14.0,0.0,2.0,4.0,0.0,1.0,20.0,5.0,Desconocido
Ligue 2,62.0,,,False,2024-10-25,1301.0,97.0,Rodez,Lorient,3.0,3.0,,,5.0,6.0,0.0,2.0,0.0,0.0,15.0,13.0,Desconocido
Primeira Liga,94.0,,,False,2024-10-25,227.0,,Santa Clara,Gil Vicente,2.0,1.0,,,6.0,4.0,2.0,4.0,0.0,0.0,15.0,10.0,Desconocido
Serie B,72.0,,,False,2024-10-25,515.0,508.0,Spezia,Bari,0.0,0.0,,,5.0,1.0,2.0,3.0,0.0,0.0,16.0,4.0,Desconocido
Serie A,71.0,,,False,2024-10-25,503.0,895.0,Torino,Como,1.0,0.0,,,1.0,3.0,3.0,3.0,0.0,0.0,8.0,20.0,Desconocido
Serie A,71.0,,,False,2024-10-25,494.0,490.0,Udinese,Cagliari,2.0,0.0,,,2.0,4.0,2.0,3.0,0.0,1.0,13.0,3.0,Desconocido
La Liga 2,141,Spain,,False,2024-10-24,723,722,Almeria,Albacete,3.0,1.0,,,2.0,5.0,4.0,0.0,0.0,0.0,25.0,15.0,Rubén Ávalos
La Liga 2,,,,False,2024-10-24,9580.0,,Burgos,Ferrol,1.0,1.0,,,2.0,5.0,0.0,2.0,0.0,0.0,15.0,11.0,Desconocido
La Liga 2,,,,False,2024-10-24,539.0,,Levante,La Coruna,2.0,1.0,,,6.0,5.0,2.0,2.0,0.0,0.0,14.0,14.0,Desconocido
La Liga 2,,,,False,2024-10-24,,726.0,Sp Gijon,Huesca,2.0,1.0,,,6.0,2.0,0.0,3.0,0.0,0.0,15.0,10.0,Desconocido
La Liga 2,141,Spain,,False,2024-10-24,719,535,Tenerife,Malaga,0.0,0.0,,,5.0,4.0,5.0,3.0,0.0,0.0,14.0,5.0,Saúl Ais
National League,43.0,,,False,2024-10-23,,1341.0,Aldershot,Southend,0.0,0.0,,,,,0.0,1.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-10-23,4700.0,1366.0,Altrincham,Hartlepool,1.0,1.0,,,,,1.0,2.0,0.0,0.0,,,Desconocido
Championship,407.0,,,False,2024-10-23,67.0,60.0,Blackburn,West Brom,0.0,0.0,,,4.0,4.0,2.0,0.0,0.0,0.0,8.0,9.0,Desconocido
National League,43.0,,,False,2024-10-23,,,Boston Utd,Fylde,1.0,2.0,,,,,3.0,1.0,0.0,0.0,,,Desconocido
La Liga 2,,,,False,2024-10-23,,797.0,Cartagena,Elche,0.0,0.0,,,3.0,5.0,1.0,0.0,0.0,0.0,6.0,16.0,Desconocido
La Liga 2,141,Spain,,False,2024-10-23,545,724,Eibar,Cadiz,1.0,0.0,,,5.0,5.0,4.0,6.0,0.0,0.0,11.0,12.0,Salvador Lax
La Liga 2,141,Spain,,False,2024-10-23,9692,732,Eldense,Zaragoza,2.0,3.0,,,4.0,2.0,1.0,3.0,0.0,0.0,21.0,9.0,Dámaso Arcediano
Championship,407.0,,,False,2024-10-23,,44.0,Hull,Burnley,1.0,1.0,,,4.0,8.0,0.0,1.0,0.0,0.0,11.0,11.0,Desconocido
Championship,407.0,,,False,2024-10-23,1359.0,746.0,Luton,Sunderland,1.0,2.0,,,10.0,3.0,2.0,4.0,0.0,0.0,19.0,9.0,Desconocido
Championship,407.0,,,False,2024-10-23,70.0,,Middlesbrough,Sheffield United,1.0,0.0,,,8.0,6.0,0.0,1.0,0.0,0.0,18.0,9.0,Desconocido
Championship,407.0,,,False,2024-10-23,58.0,1357.0,Millwall,Plymouth,1.0,0.0,,,6.0,2.0,5.0,1.0,0.0,0.0,13.0,9.0,Desconocido
La Liga 2,,,,False,2024-10-23,,713.0,Santander,Cordoba,2.0,0.0,,,7.0,2.0,2.0,5.0,0.0,1.0,20.0,13.0,Desconocido
National League,43.0,,,False,2024-10-23,,1836.0,Solihull,Woking,2.0,1.0,,,,,2.0,3.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-10-23,,1823.0,Sutton,Gateshead,0.0,1.0,,,,,3.0,4.0,0.0,0.0,,,Desconocido
National League,43.0,,,False,2024-10-23,8663.0,,Wealdstone,Braintree Town,3.0,2.0,,,,,2.0,2.0,0.0,0.0,,,Desconocido
League 2,42,England,,False,2024-10-22,1333,1375,AFC Wimbledon,Morecambe,3.0,0.0,,,10.0,1.0,1.0,1.0,0.0,0.0,19.0,4.0,M. Russell
League 1,41,England,,False,2024-10-22,747,1335,Barnsley,Charlton,2.0,2.0,,,11.0,5.0,3.0,1.0,0.0,0.0,20.0,8.0,L. Smith
League 2,42,England,,False,2024-10-22,1819,1376,Barrow,Notts County,1.0,1.0,,,4.0,4.0,3.0,4.0,0.0,0.0,12.0,11.0,A. Kitchen
League 1,41,England,,False,2024-10-22,54,68,Birmingham,Bolton,2.0,0.0,,,6.0,1.0,1.0,4.0,0.0,0.0,18.0,8.0,S. Martin
League 1,,,,False,2024-10-22,,1352.0,Bristol Rvs,Shrewsbury,1.0,0.0,,,5.0,10.0,4.0,1.0,0.0,0.0,14.0,15.0,Desconocido
League 1,,,,False,2024-10-22,,1358.0,Burton,Wycombe,2.0,3.0,,,5.0,6.0,1.0,4.0,0.0,0.0,10.0,14.0,Desconocido
Championship,407.0,,,False,2024-10-22,43.0,1355.0,Cardiff,Portsmouth,2.0,0.0,,,12.0,5.0,2.0,2.0,0.0,0.0,24.0,8.0,Desconocido
La Liga 2,,,,False,2024-10-22,,22018.0,Castellon,Granada,2.0,3.0,,,6.0,1.0,2.0,6.0,0.0,1.0,11.0,11.0,Desconocido
League 2,42,England,,False,2024-10-22,1372,1343,Cheltenham,Bradford,1.0,1.0,,,7.0,10.0,3.0,1.0,0.0,0.0,9.0,15.0,J. O'Connor
League 2,42,England,,False,2024-10-22,1345,1361,Chesterfield,Colchester,1.0,1.0,,,17.0,0.0,2.0,3.0,0.0,0.0,24.0,4.0,D. Baines
League 1,41,England,,False,2024-10-22,1362,1379,Crawley Town,Lincoln,3.0,0.0,,,0.0,10.0,2.0,2.0,0.0,0.0,8.0,8.0,C. Brook
National League,43.0,,,False,2024-10-22,,1822.0,Dag and Red,Eastleigh,2.0,2.0,,,,,2.0,3.0,0.0,1.0,,,Desconocido
League 2,42,England,,False,2024-10-22,1354,1832,Doncaster,Bromley,0.0,1.0,,,11.0,8.0,1.0,4.0,0.0,0.0,22.0,12.0,Z. Kennard-Kettle
League 1,,,,False,2024-10-22,,53.0,Exeter,Reading,1.0,2.0,,,8.0,5.0,1.0,1.0,0.0,0.0,18.0,11.0,Desconocido
League 2,42,England,,False,2024-10-22,1336,1363,Fleetwood Town,Crewe,0.0,1.0,,,8.0,5.0,0.0,2.0,0.0,0.0,15.0,7.0,S. Stockbridge
National League,43.0,,,False,2024-10-22,1378.0,,Forest Green,Ebbsfleet,3.0,1.0,,,,,1.0,1.0,0.0,0.0,,,Desconocido
League 2,42,England,,False,2024-10-22,1347,1367,Gillingham,Newport County,0.0,2.0,,,9.0,0.0,2.0,2.0,0.0,0.0,25.0,4.0,F. Hallam
League 2,,,,False,2024-10-22,,1351.0,Harrogate,Port Vale,0.0,1.0,,,5.0,9.0,1.0,2.0,0.0,0.0,12.0,20.0,Desconocido
Championship,407.0,,,False,2024-10-22,63.0,38.0,Leeds,Watford,2.0,1.0,,,10.0,4.0,2.0,1.0,0.0,0.0,24.0,9.0,Desconocido
League 1,41,England,,False,2024-10-22,1373,73,Leyton Orient,Rotherham,1.0,0.0,,,3.0,8.0,2.0,1.0,0.0,0.0,12.0,11.0,A. Chilowicz
National League,43.0,,,False,2024-10-22,1838.0,1349.0,Maidenhead,Oldham,2.0,2.0,,,,,1.0,3.0,0.0,0.0,,,Desconocido
League 2,,,,False,2024-10-22,1348.0,,Milton Keynes Dons,Accrington,2.0,1.0,,,1.0,5.0,4.0,6.0,0.0,0.0,5.0,14.0,Desconocido
La Liga 2,141,Spain,,False,2024-10-22,718,799,Oviedo,Mirandes,4.0,1.0,,,5.0,3.0,1.0,3.0,0.0,0.0,16.0,5.0,Álvaro Moreno
Championship,407.0,,,False,2024-10-22,,69.0,Oxford,Derby,1.0,1.0,,,1.0,6.0,1.0,5.0,0.0,0.0,11.0,17.0,Desconocido
Ligue 2,62.0,,,False,2024-10-22,,1305.0,Pau FC,Bastia,1.0,1.0,,,6.0,3.0,2.0,2.0,0.0,0.0,8.0,10.0,Desconocido
League 1,,,,False,2024-10-22,,1356.0,Peterboro,Blackpool,5.0,1.0,,,2.0,3.0,1.0,1.0,0.0,0.0,8.0,11.0,Desconocido
Championship,407.0,,,False,2024-10-22,59.0,71.0,Preston,Norwich,2.0,2.0,,,5.0,2.0,2.0,3.0,0.0,0.0,8.0,9.0,Desconocido
Championship,407.0,,,False,2024-10-22,72.0,1346.0,QPR,Coventry,1.0,1.0,,,7.0,3.0,2.0,1.0,0.0,0.0,16.0,8.0,Desconocido
National League,43.0,,,False,2024-10-22,1339.0,,Rochdale,Halifax,2.0,1.0,,,,,2.0,1.0,0.0,0.0,,,Desconocido
League 2,,,,False,2024-10-22,,,Salford,Swindon,2.0,1.0,,,6.0,1.0,2.0,1.0,0.0,0.0,16.0,6.0,Desconocido
Championship,407.0,,,False,2024-10-22,,76.0,Sheffield Weds,Swansea,0.0,0.0,,,9.0,6.0,0.0,4.0,0.0,0.0,8.0,9.0,Desconocido
League 1,,,,False,2024-10-22,1368.0,,Stevenage,Cambridge,0.0,2.0,,,4.0,3.0,2.0,2.0,0.0,0.0,10.0,12.0,Desconocido
League 1,,,,False,2024-10-22,,1337.0,Stockport,Northampton,1.0,1.0,,,6.0,1.0,1.0,4.0,0.0,0.0,17.0,7.0,Desconocido
Championship,407.0,,,False,2024-10-22,,56.0,Stoke,Bristol City,2.0,2.0,,,6.0,13.0,3.0,1.0,0.0,0.0,10.0,28.0,Desconocido
National League,43.0,,,False,2024-10-22,7752.0,,Tamworth,Yeovil,0.0,0.0,,,,,0.0,2.0,0.0,1.0,,,Desconocido
League 2,42,England,,False,2024-10-22,1381,1365,Tranmere,Grimsby,0.0,1.0,,,4.0,2.0,6.0,2.0,0.0,0.0,18.0,10.0,B. Toner
League 2,42,England,,False,2024-10-22,1342,1371,Walsall,Carlisle,3.0,1.0,,,5.0,2.0,2.0,2.0,0.0,0.0,10.0,7.0,S. Oldham
League 1,,,,False,2024-10-22,61.0,,Wigan,Mansfield,1.0,2.0,,,4.0,1.0,0.0,3.0,0.0,0.0,22.0,4.0,Desconocido
League 1,41,England,,False,2024-10-22,1837,37,Wrexham,Huddersfield,0.0,0.0,,,5.0,3.0,1.0,3.0,0.0,0.0,5.0,10.0,A. Herczeg
National League,43.0,,,False,2024-10-22,1828.0,1369.0,York,Barnet,3.0,1.0,,,,,2.0,0.0,0.0,0.0,,,Desconocido
La Liga 2,141,Spain,,False,2024-10-21,722,9580,Albacete,Burgos,2.0,0.0,,,2.0,7.0,0.0,1.0,0.0,0.0,18.0,9.0,Carlos Muñiz
Turkey Super Lig,,,,False,2024-10-21,,1007.0,Bodrumspor,Rizespor,0.0,1.0,,,5.0,0.0,2.0,2.0,0.0,0.0,13.0,6.0,Desconocido
Premier League,569.0,,,False,2024-10-21,,52.0,Nott'm Forest,Crystal Palace,1.0,0.0,,,6.0,6.0,2.0,3.0,0.0,0.0,20.0,20.0,Desconocido
Ligue 2,62.0,,,False,2024-10-21,,114.0,Troyes,Paris FC,0.0,3.0,,,6.0,3.0,1.0,3.0,0.0,0.0,11.0,11.0,Desconocido
La Liga,140.0,,,False,2024-10-21,532.0,534.0,Valencia,Las Palmas,2.0,3.0,,,11.0,2.0,4.0,9.0,1.0,0.0,14.0,11.0,Desconocido
Serie A,71.0,,,False,2024-10-21,,1579.0,Verona,Monza,0.0,3.0,,,9.0,6.0,3.0,2.0,0.0,0.0,16.0,10.0,Desconocido
Super League Greece,,,,False,2024-10-20,,619.0,AEK,PAOK,1.0,1.0,,,5.0,2.0,2.0,1.0,0.0,0.0,7.0,4.0,Desconocido
Turkey Super Lig,,,,False,2024-10-20,996.0,,Alanyaspor,Kasimpasa,1.0,2.0,,,7.0,2.0,4.0,1.0,0.0,0.0,13.0,10.0,Desconocido
Super League Greece,,,,False,2024-10-20,3408.0,,Aris,Athens Kallithea,2.0,0.0,,,10.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,Desconocido
La Liga,140.0,,,False,2024-10-20,,537.0,Ath Madrid,Leganes,3.0,1.0,,,8.0,2.0,5.0,1.0,0.0,0.0,24.0,5.0,Desconocido
Ligue 1,61.0,,,False,2024-10-20,108.0,93.0,Auxerre,Reims,2.0,1.0,,,5.0,9.0,2.0,3.0,0.0,0.0,10.0,15.0,Desconocido
La Liga,140.0,,,False,2024-10-20,529.0,536.0,Barcelona,Sevilla,5.0,1.0,,,5.0,5.0,1.0,2.0,0.0,0.0,21.0,7.0,Desconocido
Turkey Super Lig,,,,False,2024-10-20,,607.0,Besiktas,Konyaspor,2.0,0.0,,,9.0,5.0,2.0,4.0,0.0,0.0,16.0,11.0,Desconocido
La Liga 2,,,,False,2024-10-20,724.0,,Cadiz,Santander,0.0,1.0,,,4.0,9.0,6.0,3.0,0.0,0.0,16.0,14.0,Desconocido
Serie A,71.0,,,False,2024-10-20,490.0,503.0,Cagliari,Torino,3.0,2.0,,,9.0,12.0,1.0,3.0,0.0,0.0,18.0,17.0,Desconocido
Serie B,72.0,,,False,2024-10-20,1581.0,1693.0,Carrarese,Mantova,1.0,1.0,,,5.0,3.0,1.0,4.0,0.0,0.0,16.0,9.0,Desconocido
Serie B,72.0,,,False,2024-10-20,509.0,498.0,Cesena,Sampdoria,3.0,5.0,,,3.0,5.0,3.0,2.0,1.0,0.0,10.0,14.0,Desconocido
La Liga 2,,,,False,2024-10-20,797.0,,Elche,Sp Gijon,2.0,1.0,,,4.0,4.0,0.0,7.0,0.0,0.0,12.0,9.0,Desconocido
Serie A,71.0,,,False,2024-10-20,511.0,492.0,Empoli,Napoli,0.0,1.0,,,7.0,7.0,2.0,2.0,0.0,0.0,11.0,9.0,Desconocido
La Liga 2,,,,False,2024-10-20,,726.0,Ferrol,Huesca,0.0,0.0,,,8.0,3.0,3.0,2.0,1.0,0.0,13.0,10.0,Desconocido
Jupiler Pro League,144.0,,,False,2024-10-20,742.0,,Genk,St Truiden,3.0,2.0,,,9.0,1.0,1.0,4.0,0.0,2.0,19.0,13.0,Desconocido
Bundesliga 2,,,,False,2024-10-20,,,Greuther Furth,Nurnberg,0.0,4.0,,,3.0,3.0,3.0,2.0,0.0,0.0,9.0,13.0,Desconocido
Eredivisie,88.0,,,False,2024-10-20,202.0,207.0,Groningen,Utrecht,0.0,1.0,,,4.0,5.0,2.0,4.0,0.0,0.0,15.0,10.0,Desconocido
Bundesliga 2,,,,False,2024-10-20,,,Hamburg,Magdeburg,3.0,1.0,,,4.0,7.0,2.0,2.0,1.0,0.0,13.0,14.0,Desconocido
Eredivisie,88.0,,,False,2024-10-20,206.0,194.0,Heracles,Ajax,3.0,4.0,,,3.0,0.0,2.0,4.0,1.0,0.0,14.0,18.0,Desconocido
Bundesliga,218.0,,,False,2024-10-20,191.0,182.0,Holstein Kiel,Union Berlin,0.0,2.0,,,7.0,3.0,2.0,1.0,0.0,0.0,12.0,14.0,Desconocido
Championship,407.0,,,False,2024-10-20,,746.0,Hull,Sunderland,0.0,1.0,,,4.0,4.0,1.0,1.0,0.0,0.0,8.0,10.0,Desconocido
Serie B,72.0,,,False,2024-10-20,863.0,520.0,Juve Stabia,Cremonese,1.0,2.0,,,6.0,2.0,0.0,3.0,0.0,0.0,15.0,16.0,Desconocido
Premiership Escocia,179,Scotland,,False,2024-10-20,250,257,Kilmarnock,Rangers,1.0,0.0,,,1.0,6.0,1.0,3.0,0.0,0.0,10.0,15.0,S. McLean
